hhid,lga_standard,lga_for_seifa,homesubregion_ASGS,homeregion_ASGS,hhinc_group,totalvehs,totalbikes_clean,hhsize,dayType,travmonth,travdow,LGA_Name,IRSD_Score,IRSD_Decile,IRSAD_Score,IRSAD_Decile,IEO_Score,IEO_Decile,Population,hhinc_sort
Y25H6560412,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,4.0,4,Weekday,February,Friday,Whittlesea,990,6,981,7,980,8,229396,2500
Y25H6560413,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",4,3.0,4,Weekend,February,Saturday,Whittlesea,990,6,981,7,980,8,229396,3500
Y25H6560421,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",3,0.0,3,Weekend,February,Sunday,Whittlesea,990,6,981,7,980,8,229396,4000
Y25H6560423,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,2.0,5,Weekday,February,Tuesday,Whittlesea,990,6,981,7,980,8,229396,2500
Y25H6560427,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$650-$799 ($33,800-$41,599)",4,0.0,5,Weekend,February,Saturday,Whittlesea,990,6,981,7,980,8,229396,650
Y25H6560429,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",1,4.0,5,Weekday,February,Monday,Whittlesea,990,6,981,7,980,8,229396,3500
Y25H6560431,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,1.0,4,Weekday,February,Wednesday,Whittlesea,990,6,981,7,980,8,229396,2500
Y25H6560435,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$650-$799 ($33,800-$41,599)",2,0.0,2,Weekend,February,Sunday,Whittlesea,990,6,981,7,980,8,229396,650
Y25H6561007,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$2,500-$2,999 ($130,000-$155,999)",1,4.0,4,Weekend,February,Sunday,Surf Coast,1086,10,1076,10,1074,9,37694,2500
Y25H6561008,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$650-$799 ($33,800-$41,599)",1,0.0,2,Weekday,February,Monday,Surf Coast,1086,10,1076,10,1074,9,37694,650
Y25H6561012,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$1,250-$1,499 ($65,000-$77,999)",1,0.0,2,Weekday,February,Friday,Surf Coast,1086,10,1076,10,1074,9,37694,1250
Y25H6561014,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$2,500-$2,999 ($130,000-$155,999)",2,3.0,3,Weekend,February,Sunday,Surf Coast,1086,10,1076,10,1074,9,37694,2500
Y25H6561015,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$2,000-$2,499 ($104,000-$129,999)",2,7.0,5,Weekday,February,Monday,Surf Coast,1086,10,1076,10,1074,9,37694,2000
Y25H6561016,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$1,250-$1,499 ($65,000-$77,999)",2,3.0,3,Weekday,February,Tuesday,Surf Coast,1086,10,1076,10,1074,9,37694,1250
Y25H6561017,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$6,000-$7,999 ($312,000-$415,999)",2,5.0,3,Weekday,February,Wednesday,Surf Coast,1086,10,1076,10,1074,9,37694,6000
Y25H6561019,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$500-$649 ($26,000-$33,799)",1,0.0,1,Weekday,February,Friday,Surf Coast,1086,10,1076,10,1074,9,37694,500
Y25H6561020,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$3,000-$3,499 ($156,000-$181,999)",2,,3,Weekend,February,Saturday,Surf Coast,1086,10,1076,10,1074,9,37694,3000
Y25H6561021,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$5,000-$5,999 ($260,000-$311,999)",2,3.0,3,Weekend,February,Sunday,Surf Coast,1086,10,1076,10,1074,9,37694,5000
Y25H6561024,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$4,000-$4,499 ($208,000-$233,999)",2,0.0,2,Weekday,February,Wednesday,Surf Coast,1086,10,1076,10,1074,9,37694,4000
Y25H6561025,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$5,000-$5,999 ($260,000-$311,999)",2,,2,Weekday,February,Thursday,Surf Coast,1086,10,1076,10,1074,9,37694,5000
Y25H6561028,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$3,500-$3,999 ($182,000-$207,999)",2,2.0,3,Weekend,February,Sunday,Surf Coast,1086,10,1076,10,1074,9,37694,3500
Y25H6561029,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$5,000-$5,999 ($260,000-$311,999)",3,1.0,3,Weekday,February,Monday,Surf Coast,1086,10,1076,10,1074,9,37694,5000
Y25H6561030,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$6,000-$7,999 ($312,000-$415,999)",2,,2,Weekday,February,Tuesday,Surf Coast,1086,10,1076,10,1074,9,37694,6000
Y25H6561037,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$5,000-$5,999 ($260,000-$311,999)",2,,5,Weekday,February,Tuesday,Surf Coast,1086,10,1076,10,1074,9,37694,5000
Y25H6561038,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$1,500-$1,749 ($78,000-$90,999)",2,0.0,2,Weekday,February,Wednesday,Surf Coast,1086,10,1076,10,1074,9,37694,1500
Y25H6561042,Surf Coast,Surf Coast,Geelong SA4,Geelong SA4,"$3,000-$3,499 ($156,000-$181,999)",3,4.0,3,Weekend,February,Sunday,Surf Coast,1086,10,1076,10,1074,9,37694,3000
Y25H6561101,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,000-$1,249 ($52,000-$64,999)",1,0.0,1,Weekday,February,Monday,Greater Geelong,1007,8,990,8,993,8,271057,1000
Y25H6561103,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,500-$1,749 ($78,000-$90,999)",0,1.0,2,Weekday,February,Wednesday,Greater Geelong,1007,8,990,8,993,8,271057,1500
Y25H6561104,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$800-$999 ($41,600-$51,999)",1,,2,Weekday,February,Thursday,Greater Geelong,1007,8,990,8,993,8,271057,800
Y25H6561105,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$2,500-$2,999 ($130,000-$155,999)",2,4.0,4,Weekday,February,Friday,Greater Geelong,1007,8,990,8,993,8,271057,2500
Y25H6561119,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,000-$1,249 ($52,000-$64,999)",1,1.0,2,Weekday,February,Friday,Greater Geelong,1007,8,990,8,993,8,271057,1000
Y25H6561121,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$300-$399 ($15,600-$20,799)",1,0.0,1,Weekend,February,Sunday,Greater Geelong,1007,8,990,8,993,8,271057,300
Y25H6561122,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$6,000-$7,999 ($312,000-$415,999)",2,6.0,5,Weekday,February,Monday,Greater Geelong,1007,8,990,8,993,8,271057,6000
Y25H6561126,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$2,500-$2,999 ($130,000-$155,999)",3,0.0,3,Weekday,February,Friday,Greater Geelong,1007,8,990,8,993,8,271057,2500
Y25H6561137,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,750-$1,999 ($91,000-$103,999)",1,6.0,4,Weekday,February,Tuesday,Greater Geelong,1007,8,990,8,993,8,271057,1750
Y25H6561138,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,750-$1,999 ($91,000-$103,999)",2,0.0,2,Weekday,February,Wednesday,Greater Geelong,1007,8,990,8,993,8,271057,1750
Y25H6561139,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$2,500-$2,999 ($130,000-$155,999)",0,2.0,1,Weekday,February,Thursday,Greater Geelong,1007,8,990,8,993,8,271057,2500
Y25H6570101,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$650-$799 ($33,800-$41,599)",2,3.0,2,Weekday,February,Monday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,650
Y25H6570102,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$3,000-$3,499 ($156,000-$181,999)",2,3.0,2,Weekday,February,Tuesday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,3000
Y25H6570108,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",3,3.0,2,Weekday,February,Monday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,5000
Y25H6570109,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$650-$799 ($33,800-$41,599)",1,0.0,2,Weekday,February,Tuesday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,650
Y25H6570113,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",3,,2,Weekend,March,Saturday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,3500
Y25H6570115,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$500-$649 ($26,000-$33,799)",2,1.0,2,Weekday,February,Monday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,500
Y25H6570116,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$3,000-$3,499 ($156,000-$181,999)",2,7.0,4,Weekday,February,Tuesday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,3000
Y25H6570118,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$1,250-$1,499 ($65,000-$77,999)",1,0.0,2,Weekday,February,Thursday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,1250
Y25H6570122,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$650-$799 ($33,800-$41,599)",2,0.0,2,Weekday,February,Monday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,650
Y25H6570123,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$2,000-$2,499 ($104,000-$129,999)",1,0.0,2,Weekday,February,Tuesday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,2000
Y25H6570124,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$4,500-$4,999 ($234,000-$259,999)",3,2.0,4,Weekday,February,Wednesday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,4500
Y25H6570127,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",2,,1,Weekend,March,Saturday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,800
Y25H6570129,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",1,2.0,2,Weekday,February,Monday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,800
Y25H6570138,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,0.0,1,Weekday,February,Wednesday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,3500
Y25H6570139,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",1,,2,Weekday,February,Thursday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,1500
Y25H6570140,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",2,4.0,5,Weekday,February,Friday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,5000
Y25H6570142,Mornington Peninsula,Mornington Peninsula,MELB - Outer,Greater Melbourne,"$1,750-$1,999 ($91,000-$103,999)",1,1.0,1,Weekend,March,Sunday,Mornington Peninsula,1038,9,1016,9,1011,9,168948,1750
Y25H6570501,Brimbank,Brimbank,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",4,0.0,3,Weekday,February,Monday,Brimbank,912,2,928,4,940,5,194618,2500
Y25H6570502,Brimbank,Brimbank,MELB - Outer,Greater Melbourne,"$1,000-$1,249 ($52,000-$64,999)",1,2.0,1,Weekday,February,Tuesday,Brimbank,912,2,928,4,940,5,194618,1000
Y25H6570503,Brimbank,Brimbank,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",1,0.0,1,Weekday,February,Wednesday,Brimbank,912,2,928,4,940,5,194618,3500
Y25H6570508,Brimbank,Brimbank,MELB - Outer,Greater Melbourne,"$300-$399 ($15,600-$20,799)",0,,1,Weekday,February,Monday,Brimbank,912,2,928,4,940,5,194618,300
Y25H6570516,Brimbank,Brimbank,MELB - Outer,Greater Melbourne,"$150-$299 ($7,800-$15,599)",1,0.0,1,Weekday,February,Tuesday,Brimbank,912,2,928,4,940,5,194618,150
Y25H6570518,Brimbank,Brimbank,MELB - Outer,Greater Melbourne,"$3,000-$3,499 ($156,000-$181,999)",2,0.0,2,Weekday,February,Thursday,Brimbank,912,2,928,4,940,5,194618,3000
Y25H6570520,Brimbank,Brimbank,MELB - Outer,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",2,3.0,2,Weekend,March,Saturday,Brimbank,912,2,928,4,940,5,194618,5000
Y25H6570526,Hobsons Bay,Hobsons Bay,MELB - Outer,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",2,0.0,2,Weekday,February,Friday,Hobsons Bay,1021,8,1034,9,1043,9,91322,4000
Y25H6570528,Hobsons Bay,Hobsons Bay,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,,4,Weekend,March,Sunday,Hobsons Bay,1021,8,1034,9,1043,9,91322,3500
Y25H6570532,Hobsons Bay,Hobsons Bay,MELB - Outer,Greater Melbourne,"$500-$649 ($26,000-$33,799)",2,4.0,4,Weekday,February,Thursday,Hobsons Bay,1021,8,1034,9,1043,9,91322,500
Y25H6570536,Hobsons Bay,Hobsons Bay,MELB - Outer,Greater Melbourne,"$400-$499 ($20,800-$25,999)",0,0.0,1,Weekday,February,Monday,Hobsons Bay,1021,8,1034,9,1043,9,91322,400
Y25H6570537,Hobsons Bay,Hobsons Bay,MELB - Outer,Greater Melbourne,"$650-$799 ($33,800-$41,599)",1,0.0,2,Weekday,February,Tuesday,Hobsons Bay,1021,8,1034,9,1043,9,91322,650
Y25H6570541,Hobsons Bay,Hobsons Bay,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,1.0,2,Weekend,March,Saturday,Hobsons Bay,1021,8,1034,9,1043,9,91322,3500
Y25H6571005,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$2,000-$2,499 ($104,000-$129,999)",2,,2,Weekday,February,Friday,Greater Geelong,1007,8,990,8,993,8,271057,2000
Y25H6571008,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$800-$999 ($41,600-$51,999)",1,0.0,2,Weekday,February,Monday,Greater Geelong,1007,8,990,8,993,8,271057,800
Y25H6571011,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$650-$799 ($33,800-$41,599)",1,0.0,1,Weekday,February,Thursday,Greater Geelong,1007,8,990,8,993,8,271057,650
Y25H6571012,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,250-$1,499 ($65,000-$77,999)",1,2.0,1,Weekday,February,Friday,Greater Geelong,1007,8,990,8,993,8,271057,1250
Y25H6571014,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$6,000-$7,999 ($312,000-$415,999)",1,4.0,5,Weekend,March,Sunday,Greater Geelong,1007,8,990,8,993,8,271057,6000
Y25H6571016,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$3,000-$3,499 ($156,000-$181,999)",1,4.0,4,Weekday,February,Tuesday,Greater Geelong,1007,8,990,8,993,8,271057,3000
Y25H6571021,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,750-$1,999 ($91,000-$103,999)",2,4.0,2,Weekend,March,Sunday,Greater Geelong,1007,8,990,8,993,8,271057,1750
Y25H6571023,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$800-$999 ($41,600-$51,999)",3,3.0,2,Weekday,February,Tuesday,Greater Geelong,1007,8,990,8,993,8,271057,800
Y25H6571024,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$300-$399 ($15,600-$20,799)",1,0.0,1,Weekday,February,Wednesday,Greater Geelong,1007,8,990,8,993,8,271057,300
Y25H6571026,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,500-$1,749 ($78,000-$90,999)",2,0.0,2,Weekday,February,Friday,Greater Geelong,1007,8,990,8,993,8,271057,1500
Y25H6571027,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$500-$649 ($26,000-$33,799)",1,,1,Weekend,March,Saturday,Greater Geelong,1007,8,990,8,993,8,271057,500
Y25H6571029,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$3,500-$3,999 ($182,000-$207,999)",2,3.0,2,Weekday,February,Monday,Greater Geelong,1007,8,990,8,993,8,271057,3500
Y25H6571032,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,250-$1,499 ($65,000-$77,999)",2,,2,Weekday,February,Thursday,Greater Geelong,1007,8,990,8,993,8,271057,1250
Y25H6571033,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$3,500-$3,999 ($182,000-$207,999)",1,0.0,2,Weekday,February,Friday,Greater Geelong,1007,8,990,8,993,8,271057,3500
Y25H6571035,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$500-$649 ($26,000-$33,799)",1,0.0,1,Weekend,March,Sunday,Greater Geelong,1007,8,990,8,993,8,271057,500
Y25H6571036,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$2,500-$2,999 ($130,000-$155,999)",2,,2,Weekday,February,Monday,Greater Geelong,1007,8,990,8,993,8,271057,2500
Y25H6571037,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,000-$1,249 ($52,000-$64,999)",1,1.0,1,Weekday,February,Tuesday,Greater Geelong,1007,8,990,8,993,8,271057,1000
Y25H6571038,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$3,000-$3,499 ($156,000-$181,999)",2,2.0,2,Weekday,February,Wednesday,Greater Geelong,1007,8,990,8,993,8,271057,3000
Y25H6571039,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$3,500-$3,999 ($182,000-$207,999)",2,,2,Weekday,February,Thursday,Greater Geelong,1007,8,990,8,993,8,271057,3500
Y25H6571040,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$2,500-$2,999 ($130,000-$155,999)",1,3.0,3,Weekday,February,Friday,Greater Geelong,1007,8,990,8,993,8,271057,2500
Y25H6571105,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$150-$299 ($7,800-$15,599)",1,0.0,1,Weekday,February,Friday,Greater Geelong,1007,8,990,8,993,8,271057,150
Y25H6571107,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$5,000-$5,999 ($260,000-$311,999)",2,4.0,4,Weekend,March,Sunday,Greater Geelong,1007,8,990,8,993,8,271057,5000
Y25H6571111,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$3,500-$3,999 ($182,000-$207,999)",2,3.0,2,Weekday,February,Thursday,Greater Geelong,1007,8,990,8,993,8,271057,3500
Y25H6571112,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$3,000-$3,499 ($156,000-$181,999)",2,3.0,2,Weekday,February,Friday,Greater Geelong,1007,8,990,8,993,8,271057,3000
Y25H6571113,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$400-$499 ($20,800-$25,999)",1,0.0,1,Weekend,March,Saturday,Greater Geelong,1007,8,990,8,993,8,271057,400
Y25H6571116,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,500-$1,749 ($78,000-$90,999)",0,0.0,1,Weekday,February,Tuesday,Greater Geelong,1007,8,990,8,993,8,271057,1500
Y25H6571117,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$4,000-$4,499 ($208,000-$233,999)",3,,3,Weekday,February,Wednesday,Greater Geelong,1007,8,990,8,993,8,271057,4000
Y25H6571118,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$5,000-$5,999 ($260,000-$311,999)",2,4.0,2,Weekday,February,Thursday,Greater Geelong,1007,8,990,8,993,8,271057,5000
Y25H6571119,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,500-$1,749 ($78,000-$90,999)",1,1.0,1,Weekday,February,Friday,Greater Geelong,1007,8,990,8,993,8,271057,1500
Y25H6571121,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$400-$499 ($20,800-$25,999)",3,2.0,2,Weekend,March,Sunday,Greater Geelong,1007,8,990,8,993,8,271057,400
Y25H6571122,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,750-$1,999 ($91,000-$103,999)",1,1.0,1,Weekday,February,Monday,Greater Geelong,1007,8,990,8,993,8,271057,1750
Y25H6571123,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,500-$1,749 ($78,000-$90,999)",2,0.0,2,Weekday,February,Tuesday,Greater Geelong,1007,8,990,8,993,8,271057,1500
Y25H6571124,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,000-$1,249 ($52,000-$64,999)",1,1.0,3,Weekday,February,Wednesday,Greater Geelong,1007,8,990,8,993,8,271057,1000
Y25H6571125,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$3,000-$3,499 ($156,000-$181,999)",2,8.0,4,Weekday,February,Thursday,Greater Geelong,1007,8,990,8,993,8,271057,3000
Y25H6571131,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$3,000-$3,499 ($156,000-$181,999)",3,0.0,2,Weekday,February,Wednesday,Greater Geelong,1007,8,990,8,993,8,271057,3000
Y25H6571136,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,750-$1,999 ($91,000-$103,999)",1,,3,Weekday,February,Monday,Greater Geelong,1007,8,990,8,993,8,271057,1750
Y25H6571137,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$2,500-$2,999 ($130,000-$155,999)",1,0.0,2,Weekday,February,Tuesday,Greater Geelong,1007,8,990,8,993,8,271057,2500
Y25H6571138,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,"$1,500-$1,749 ($78,000-$90,999)",1,0.0,1,Weekday,February,Wednesday,Greater Geelong,1007,8,990,8,993,8,271057,1500
Y25H6571141,Greater Geelong,Greater Geelong,Geelong SA4,Geelong SA4,Not Stated,2,0.0,2,Weekend,March,Saturday,Greater Geelong,1007,8,990,8,993,8,271057,-1
Y25H6580201,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,1.0,4,Weekday,March,Monday,Manningham,1056,10,1075,10,1080,10,124700,3500
Y25H6580203,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,,4,Weekday,March,Wednesday,Manningham,1056,10,1075,10,1080,10,124700,2500
Y25H6580204,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$300-$399 ($15,600-$20,799)",1,0.0,1,Weekday,March,Thursday,Manningham,1056,10,1075,10,1080,10,124700,300
Y25H6580205,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",2,4.0,4,Weekday,March,Friday,Manningham,1056,10,1075,10,1080,10,124700,5000
Y25H6580207,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",2,3.0,5,Weekend,March,Sunday,Manningham,1056,10,1075,10,1080,10,124700,4000
Y25H6580208,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",3,5.0,5,Weekday,March,Monday,Manningham,1056,10,1075,10,1080,10,124700,3500
Y25H6580210,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",2,4.0,4,Weekday,March,Wednesday,Manningham,1056,10,1075,10,1080,10,124700,4000
Y25H6580211,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,2.0,4,Weekday,March,Thursday,Manningham,1056,10,1075,10,1080,10,124700,3500
Y25H6580213,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",3,0.0,3,Weekend,March,Saturday,Manningham,1056,10,1075,10,1080,10,124700,3500
Y25H6580216,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$500-$649 ($26,000-$33,799)",1,0.0,1,Weekday,March,Tuesday,Manningham,1056,10,1075,10,1080,10,124700,500
Y25H6580218,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",2,5.0,7,Weekday,March,Thursday,Manningham,1056,10,1075,10,1080,10,124700,1500
Y25H6580219,Manningham,Manningham,MELB - Outer,Greater Melbourne,Not Stated,2,0.0,2,Weekday,March,Friday,Manningham,1056,10,1075,10,1080,10,124700,-1
Y25H6580220,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$300-$399 ($15,600-$20,799)",2,4.0,2,Weekend,March,Saturday,Manningham,1056,10,1075,10,1080,10,124700,300
Y25H6580222,Maroondah,Maroondah,MELB - Outer,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",2,,2,Weekday,March,Monday,Maroondah,1041,9,1035,9,1042,9,115043,4000
Y25H6580223,Maroondah,Maroondah,MELB - Outer,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",1,4.0,5,Weekday,March,Tuesday,Maroondah,1041,9,1035,9,1042,9,115043,5000
Y25H6580224,Maroondah,Maroondah,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",0,0.0,2,Weekday,March,Wednesday,Maroondah,1041,9,1035,9,1042,9,115043,800
Y25H6580225,Maroondah,Maroondah,MELB - Outer,Greater Melbourne,"$2,000-$2,499 ($104,000-$129,999)",1,0.0,2,Weekday,March,Thursday,Maroondah,1041,9,1035,9,1042,9,115043,2000
Y25H6580226,Maroondah,Maroondah,MELB - Outer,Greater Melbourne,"$1,000-$1,249 ($52,000-$64,999)",2,0.0,2,Weekday,March,Friday,Maroondah,1041,9,1035,9,1042,9,115043,1000
Y25H6580228,Maroondah,Maroondah,MELB - Outer,Greater Melbourne,"$1,750-$1,999 ($91,000-$103,999)",1,0.0,1,Weekend,March,Sunday,Maroondah,1041,9,1035,9,1042,9,115043,1750
Y25H6580229,Maroondah,Maroondah,MELB - Outer,Greater Melbourne,"$650-$799 ($33,800-$41,599)",2,0.0,2,Weekday,March,Monday,Maroondah,1041,9,1035,9,1042,9,115043,650
